event_id,book,market,outcome_name,outcome_price,ts
1024387439,betrivers,h2h,,,2025-08-29 23:56:08.444997+00
1024777705,betrivers,h2h,,,2025-08-29 23:56:09.762383+00
1024110487,betrivers,h2h,,,2025-08-29 23:56:09.765501+00
1024714782,betrivers,h2h,,,2025-08-29 23:56:09.768191+00
1022635843,betrivers,h2h,,,2025-08-29 23:56:09.771822+00
1022706890,betrivers,h2h,,,2025-08-29 23:56:09.777518+00
1024794512,betrivers,h2h,,,2025-08-29 23:56:09.781144+00
1024794857,betrivers,h2h,,,2025-08-29 23:56:09.784315+00
1024794008,betrivers,h2h,,,2025-08-29 23:56:09.786866+00
1024796224,betrivers,h2h,,,2025-08-29 23:56:09.789753+00
1024802819,betrivers,h2h,,,2025-08-29 23:56:09.793073+00
1024790664,betrivers,h2h,,,2025-08-29 23:56:09.795885+00
1024387424,betrivers,h2h,,,2025-08-29 23:56:09.798298+00
1023364183,betrivers,h2h,,,2025-08-29 23:56:09.801407+00
1023418354,betrivers,h2h,,,2025-08-29 23:56:09.803773+00
1024805317,betrivers,h2h,,,2025-08-29 23:56:09.811517+00
1024803221,betrivers,h2h,,,2025-08-29 23:56:09.815657+00
1024806304,betrivers,h2h,,,2025-08-29 23:56:09.818275+00
1024807560,betrivers,h2h,,,2025-08-29 23:56:09.820654+00
1024814618,betrivers,h2h,,,2025-08-29 23:56:09.823124+00
1024803188,betrivers,h2h,,,2025-08-29 23:56:09.825749+00
1022307564,betrivers,h2h,,,2025-08-29 23:56:09.82846+00
1024387796,betrivers,h2h,,,2025-08-29 23:56:09.830816+00
1022037257,betrivers,h2h,,,2025-08-29 23:56:09.833404+00
1022037245,betrivers,h2h,,,2025-08-29 23:56:09.835697+00
1022037256,betrivers,h2h,,,2025-08-29 23:56:09.838149+00
1022037241,betrivers,h2h,,,2025-08-29 23:56:09.840802+00
1022037244,betrivers,h2h,,,2025-08-29 23:56:09.843335+00
1022037238,betrivers,h2h,,,2025-08-29 23:56:09.845518+00
1022037250,betrivers,h2h,,,2025-08-29 23:56:09.850487+00
1024106982,betrivers,h2h,,,2025-08-29 23:56:09.852865+00
1022636365,betrivers,h2h,,,2025-08-29 23:56:09.855331+00
1022706904,betrivers,h2h,,,2025-08-29 23:56:09.858189+00
1024036675,betrivers,h2h,,,2025-08-29 23:56:09.860546+00
1024387439,betrivers,h2h,,,2025-08-29 23:56:09.862881+00
1024777705,betrivers,h2h,,,2025-08-29 23:56:18.468902+00
1024110487,betrivers,h2h,,,2025-08-29 23:56:18.473992+00
1024714782,betrivers,h2h,,,2025-08-29 23:56:18.478297+00
1022635843,betrivers,h2h,,,2025-08-29 23:56:18.482205+00
1022706890,betrivers,h2h,,,2025-08-29 23:56:18.488423+00
1024794512,betrivers,h2h,,,2025-08-29 23:56:18.49199+00
1024794857,betrivers,h2h,,,2025-08-29 23:56:18.495656+00
1024794008,betrivers,h2h,,,2025-08-29 23:56:18.498589+00
1024796224,betrivers,h2h,,,2025-08-29 23:56:18.501299+00
1024802819,betrivers,h2h,,,2025-08-29 23:56:18.503787+00
1024790664,betrivers,h2h,,,2025-08-29 23:56:18.507018+00
1024387424,betrivers,h2h,,,2025-08-29 23:56:18.510143+00
1023364183,betrivers,h2h,,,2025-08-29 23:56:18.514002+00
1023418354,betrivers,h2h,,,2025-08-29 23:56:18.516549+00
1024805317,betrivers,h2h,,,2025-08-29 23:56:18.524049+00
1024803221,betrivers,h2h,,,2025-08-29 23:56:18.528385+00
1024806304,betrivers,h2h,,,2025-08-29 23:56:18.530886+00
1024807560,betrivers,h2h,,,2025-08-29 23:56:18.533535+00
1024814618,betrivers,h2h,,,2025-08-29 23:56:18.536326+00
1024803188,betrivers,h2h,,,2025-08-29 23:56:18.538749+00
1022307564,betrivers,h2h,,,2025-08-29 23:56:18.54135+00
1024387796,betrivers,h2h,,,2025-08-29 23:56:18.543662+00
1022037257,betrivers,h2h,,,2025-08-29 23:56:18.546187+00
1022037245,betrivers,h2h,,,2025-08-29 23:56:18.548736+00
1022037256,betrivers,h2h,,,2025-08-29 23:56:18.551483+00
1022037241,betrivers,h2h,,,2025-08-29 23:56:18.556635+00
1022037244,betrivers,h2h,,,2025-08-29 23:56:18.559714+00
1022037238,betrivers,h2h,,,2025-08-29 23:56:18.564162+00
1022037250,betrivers,h2h,,,2025-08-29 23:56:18.568783+00
1024106982,betrivers,h2h,,,2025-08-29 23:56:18.57165+00
1022636365,betrivers,h2h,,,2025-08-29 23:56:18.574411+00
1022706904,betrivers,h2h,,,2025-08-29 23:56:18.577491+00
1024036675,betrivers,h2h,,,2025-08-29 23:56:18.581743+00
1024387439,betrivers,h2h,,,2025-08-29 23:56:18.584719+00
1024777705,betrivers,h2h,,,2025-08-29 23:56:19.481556+00
1024110487,betrivers,h2h,,,2025-08-29 23:56:19.484913+00
1024714782,betrivers,h2h,,,2025-08-29 23:56:19.488385+00
1022635843,betrivers,h2h,,,2025-08-29 23:56:19.491198+00
1022706890,betrivers,h2h,,,2025-08-29 23:56:19.500041+00
1024794512,betrivers,h2h,,,2025-08-29 23:56:19.504644+00
1024794857,betrivers,h2h,,,2025-08-29 23:56:19.507443+00
1024794008,betrivers,h2h,,,2025-08-29 23:56:19.510057+00
1024796224,betrivers,h2h,,,2025-08-29 23:56:19.512419+00
1024802819,betrivers,h2h,,,2025-08-29 23:56:19.514836+00
1024790664,betrivers,h2h,,,2025-08-29 23:56:19.518067+00
1024387424,betrivers,h2h,,,2025-08-29 23:56:19.521367+00
1023364183,betrivers,h2h,,,2025-08-29 23:56:19.524671+00
1023418354,betrivers,h2h,,,2025-08-29 23:56:19.528951+00
1024805317,betrivers,h2h,,,2025-08-29 23:56:19.538951+00
1024803221,betrivers,h2h,,,2025-08-29 23:56:19.543199+00
1024806304,betrivers,h2h,,,2025-08-29 23:56:19.545577+00
1024807560,betrivers,h2h,,,2025-08-29 23:56:19.548031+00
1024814618,betrivers,h2h,,,2025-08-29 23:56:19.550446+00
1024803188,betrivers,h2h,,,2025-08-29 23:56:19.552952+00
1022307564,betrivers,h2h,,,2025-08-29 23:56:19.555718+00
1024387796,betrivers,h2h,,,2025-08-29 23:56:19.558331+00
1022037257,betrivers,h2h,,,2025-08-29 23:56:19.560977+00
1022037245,betrivers,h2h,,,2025-08-29 23:56:19.563247+00
1022037256,betrivers,h2h,,,2025-08-29 23:56:19.565748+00
1022037241,betrivers,h2h,,,2025-08-29 23:56:19.568233+00
1022037244,betrivers,h2h,,,2025-08-29 23:56:19.570511+00
1022037238,betrivers,h2h,,,2025-08-29 23:56:19.573214+00
1022037250,betrivers,h2h,,,2025-08-29 23:56:19.577875+00
1024106982,betrivers,h2h,,,2025-08-29 23:56:19.58053+00
1022636365,betrivers,h2h,,,2025-08-29 23:56:19.582984+00
1022706904,betrivers,h2h,,,2025-08-29 23:56:19.58538+00
1024036675,betrivers,h2h,,,2025-08-29 23:56:19.587711+00
1024387439,betrivers,h2h,,,2025-08-29 23:56:19.590233+00
1024777705,betrivers,h2h,,,2025-08-29 23:56:26.81434+00
1024110487,betrivers,h2h,,,2025-08-29 23:56:26.817374+00
1024714782,betrivers,h2h,,,2025-08-29 23:56:26.820389+00
1022635843,betrivers,h2h,,,2025-08-29 23:56:26.822968+00
1022706890,betrivers,h2h,,,2025-08-29 23:56:26.827455+00
1024794512,betrivers,h2h,,,2025-08-29 23:56:26.830066+00
1024794857,betrivers,h2h,,,2025-08-29 23:56:26.833374+00
1024794008,betrivers,h2h,,,2025-08-29 23:56:26.836948+00
1024796224,betrivers,h2h,,,2025-08-29 23:56:26.83968+00
1024802819,betrivers,h2h,,,2025-08-29 23:56:26.84187+00
1024790664,betrivers,h2h,,,2025-08-29 23:56:26.844172+00
1024387424,betrivers,h2h,,,2025-08-29 23:56:26.84658+00
1023364183,betrivers,h2h,,,2025-08-29 23:56:26.848864+00
1023418354,betrivers,h2h,,,2025-08-29 23:56:26.851202+00
1024805317,betrivers,h2h,,,2025-08-29 23:56:26.859084+00
1024803221,betrivers,h2h,,,2025-08-29 23:56:26.863013+00
1024806304,betrivers,h2h,,,2025-08-29 23:56:26.865762+00
1024807560,betrivers,h2h,,,2025-08-29 23:56:26.868754+00
1024814618,betrivers,h2h,,,2025-08-29 23:56:26.871578+00
1024803188,betrivers,h2h,,,2025-08-29 23:56:26.874068+00
1022307564,betrivers,h2h,,,2025-08-29 23:56:26.877235+00
1024387796,betrivers,h2h,,,2025-08-29 23:56:26.87997+00
1022037257,betrivers,h2h,,,2025-08-29 23:56:26.882463+00
1022037245,betrivers,h2h,,,2025-08-29 23:56:26.885861+00
1022037256,betrivers,h2h,,,2025-08-29 23:56:26.889427+00
1022037241,betrivers,h2h,,,2025-08-29 23:56:26.892695+00
1022037244,betrivers,h2h,,,2025-08-29 23:56:26.895603+00
1022037238,betrivers,h2h,,,2025-08-29 23:56:26.898447+00
1022037250,betrivers,h2h,,,2025-08-29 23:56:26.903293+00
1024106982,betrivers,h2h,,,2025-08-29 23:56:26.906222+00
1022636365,betrivers,h2h,,,2025-08-29 23:56:26.90935+00
1022706904,betrivers,h2h,,,2025-08-29 23:56:26.912261+00
1023523372,betrivers,h2h,,,2025-08-29 23:56:26.915166+00
1024036675,betrivers,h2h,,,2025-08-29 23:56:26.918793+00
1024387439,betrivers,h2h,,,2025-08-29 23:56:26.921278+00
1024777705,betrivers,h2h,,,2025-08-29 23:56:31.11884+00
1024110487,betrivers,h2h,,,2025-08-29 23:56:31.122332+00
1024714782,betrivers,h2h,,,2025-08-29 23:56:31.125798+00
1022635843,betrivers,h2h,,,2025-08-29 23:56:31.128526+00
1022706890,betrivers,h2h,,,2025-08-29 23:56:31.132907+00
1024794512,betrivers,h2h,,,2025-08-29 23:56:31.135291+00
1024794857,betrivers,h2h,,,2025-08-29 23:56:31.137794+00
1024794008,betrivers,h2h,,,2025-08-29 23:56:31.140661+00
1024796224,betrivers,h2h,,,2025-08-29 23:56:31.144104+00
1024802819,betrivers,h2h,,,2025-08-29 23:56:31.146962+00
1024790664,betrivers,h2h,,,2025-08-29 23:56:31.150728+00
1024387424,betrivers,h2h,,,2025-08-29 23:56:31.153723+00
1023364183,betrivers,h2h,,,2025-08-29 23:56:31.156249+00
1023418354,betrivers,h2h,,,2025-08-29 23:56:31.159031+00
1024805317,betrivers,h2h,,,2025-08-29 23:56:31.167709+00
1024803221,betrivers,h2h,,,2025-08-29 23:56:31.173069+00
1024806304,betrivers,h2h,,,2025-08-29 23:56:31.175657+00
1024807560,betrivers,h2h,,,2025-08-29 23:56:31.178573+00
1024814618,betrivers,h2h,,,2025-08-29 23:56:31.182516+00
1024803188,betrivers,h2h,,,2025-08-29 23:56:31.185191+00
1022307564,betrivers,h2h,,,2025-08-29 23:56:31.187902+00
1024387796,betrivers,h2h,,,2025-08-29 23:56:31.191181+00
1022037257,betrivers,h2h,,,2025-08-29 23:56:31.193943+00
1022037245,betrivers,h2h,,,2025-08-29 23:56:31.196789+00
1022037256,betrivers,h2h,,,2025-08-29 23:56:31.19952+00
1022037241,betrivers,h2h,,,2025-08-29 23:56:31.202278+00
1022037244,betrivers,h2h,,,2025-08-29 23:56:31.204853+00
1022037238,betrivers,h2h,,,2025-08-29 23:56:31.207377+00
1022037250,betrivers,h2h,,,2025-08-29 23:56:31.211801+00
1024106982,betrivers,h2h,,,2025-08-29 23:56:31.214888+00
1022636365,betrivers,h2h,,,2025-08-29 23:56:31.217754+00
1022706904,betrivers,h2h,,,2025-08-29 23:56:31.221068+00
1023523372,betrivers,h2h,,,2025-08-29 23:56:31.224015+00
1024036675,betrivers,h2h,,,2025-08-29 23:56:31.226692+00
1024387439,betrivers,h2h,,,2025-08-29 23:56:31.229444+00
1024777705,betrivers,h2h,,,2025-08-29 23:56:35.132458+00
1024110487,betrivers,h2h,,,2025-08-29 23:56:35.135972+00
1024714782,betrivers,h2h,,,2025-08-29 23:56:35.140119+00
1022635843,betrivers,h2h,,,2025-08-29 23:56:35.14293+00
1022706890,betrivers,h2h,,,2025-08-29 23:56:35.147975+00
1024794512,betrivers,h2h,,,2025-08-29 23:56:35.150968+00
1024794857,betrivers,h2h,,,2025-08-29 23:56:35.15381+00
1024794008,betrivers,h2h,,,2025-08-29 23:56:35.15655+00
1024796224,betrivers,h2h,,,2025-08-29 23:56:35.159403+00
1024802819,betrivers,h2h,,,2025-08-29 23:56:35.162311+00
1024790664,betrivers,h2h,,,2025-08-29 23:56:35.165544+00
1024387424,betrivers,h2h,,,2025-08-29 23:56:35.1684+00
1023364183,betrivers,h2h,,,2025-08-29 23:56:35.171167+00
1023418354,betrivers,h2h,,,2025-08-29 23:56:35.1737+00
1024805317,betrivers,h2h,,,2025-08-29 23:56:35.181685+00
1024803221,betrivers,h2h,,,2025-08-29 23:56:35.186195+00
1024806304,betrivers,h2h,,,2025-08-29 23:56:35.188859+00
1024807560,betrivers,h2h,,,2025-08-29 23:56:35.191614+00
1024814618,betrivers,h2h,,,2025-08-29 23:56:35.194847+00
1024803188,betrivers,h2h,,,2025-08-29 23:56:35.197547+00
1022307564,betrivers,h2h,,,2025-08-29 23:56:35.200071+00
1024387796,betrivers,h2h,,,2025-08-29 23:56:35.202681+00
1022037257,betrivers,h2h,,,2025-08-29 23:56:35.205021+00
1022037245,betrivers,h2h,,,2025-08-29 23:56:35.212407+00
1022037256,betrivers,h2h,,,2025-08-29 23:56:35.215887+00
1022037241,betrivers,h2h,,,2025-08-29 23:56:35.218843+00
1022037244,betrivers,h2h,,,2025-08-29 23:56:35.222053+00
1022037238,betrivers,h2h,,,2025-08-29 23:56:35.225051+00
1022037250,betrivers,h2h,,,2025-08-29 23:56:35.230005+00
1024106982,betrivers,h2h,,,2025-08-29 23:56:35.232901+00
1022636365,betrivers,h2h,,,2025-08-29 23:56:35.235677+00
1022706904,betrivers,h2h,,,2025-08-29 23:56:35.238337+00
1023523372,betrivers,h2h,,,2025-08-29 23:56:35.240816+00
1024036675,betrivers,h2h,,,2025-08-29 23:56:35.243471+00
1024387439,betrivers,h2h,,,2025-08-29 23:56:35.246557+00
1024777705,betrivers,h2h,,,2025-08-29 23:56:42.757045+00
1024110487,betrivers,h2h,,,2025-08-29 23:56:42.760429+00
1024714782,betrivers,h2h,,,2025-08-29 23:56:42.763271+00
1022635843,betrivers,h2h,,,2025-08-29 23:56:42.766215+00
1022706890,betrivers,h2h,,,2025-08-29 23:56:42.771243+00
1024794512,betrivers,h2h,,,2025-08-29 23:56:42.773964+00
1024794857,betrivers,h2h,,,2025-08-29 23:56:42.776789+00
1024794008,betrivers,h2h,,,2025-08-29 23:56:42.780015+00
1024796224,betrivers,h2h,,,2025-08-29 23:56:42.782596+00
1024802819,betrivers,h2h,,,2025-08-29 23:56:42.785569+00
1024790664,betrivers,h2h,,,2025-08-29 23:56:42.788194+00
1024387424,betrivers,h2h,,,2025-08-29 23:56:42.791593+00
1023364183,betrivers,h2h,,,2025-08-29 23:56:42.794151+00
1023418354,betrivers,h2h,,,2025-08-29 23:56:42.796762+00
1024805317,betrivers,h2h,,,2025-08-29 23:56:42.804691+00
1024803221,betrivers,h2h,,,2025-08-29 23:56:42.810216+00
1024806304,betrivers,h2h,,,2025-08-29 23:56:42.813148+00
1024807560,betrivers,h2h,,,2025-08-29 23:56:42.815809+00
1024814618,betrivers,h2h,,,2025-08-29 23:56:42.818609+00
1024803188,betrivers,h2h,,,2025-08-29 23:56:42.821156+00
1022307564,betrivers,h2h,,,2025-08-29 23:56:42.823806+00
1024387796,betrivers,h2h,,,2025-08-29 23:56:42.827126+00
1022037257,betrivers,h2h,,,2025-08-29 23:56:42.82957+00
1022037245,betrivers,h2h,,,2025-08-29 23:56:42.832028+00
1022037256,betrivers,h2h,,,2025-08-29 23:56:42.834578+00
1022037241,betrivers,h2h,,,2025-08-29 23:56:42.83814+00
1022037244,betrivers,h2h,,,2025-08-29 23:56:42.84102+00
1022037238,betrivers,h2h,,,2025-08-29 23:56:42.843637+00
1022037250,betrivers,h2h,,,2025-08-29 23:56:42.847381+00
1024106982,betrivers,h2h,,,2025-08-29 23:56:42.84969+00
1022636365,betrivers,h2h,,,2025-08-29 23:56:42.852088+00
1022706904,betrivers,h2h,,,2025-08-29 23:56:42.854893+00
1023523372,betrivers,h2h,,,2025-08-29 23:56:42.8573+00
1024036675,betrivers,h2h,,,2025-08-29 23:56:42.860346+00
1024387439,betrivers,h2h,,,2025-08-29 23:56:42.863095+00
1024777705,betrivers,h2h,,,2025-08-29 23:56:43.274122+00
1024110487,betrivers,h2h,,,2025-08-29 23:56:43.277596+00
1024714782,betrivers,h2h,,,2025-08-29 23:56:43.280283+00
1022635843,betrivers,h2h,,,2025-08-29 23:56:43.283025+00
1022706890,betrivers,h2h,,,2025-08-29 23:56:43.288233+00
1024794512,betrivers,h2h,,,2025-08-29 23:56:43.291754+00
1024794857,betrivers,h2h,,,2025-08-29 23:56:43.294614+00
1024794008,betrivers,h2h,,,2025-08-29 23:56:43.29727+00
1024796224,betrivers,h2h,,,2025-08-29 23:56:43.299704+00
1024802819,betrivers,h2h,,,2025-08-29 23:56:43.302258+00
1024790664,betrivers,h2h,,,2025-08-29 23:56:43.305083+00
1024387424,betrivers,h2h,,,2025-08-29 23:56:43.307753+00
1023364183,betrivers,h2h,,,2025-08-29 23:56:43.310388+00
1023418354,betrivers,h2h,,,2025-08-29 23:56:43.313018+00
1024805317,betrivers,h2h,,,2025-08-29 23:56:43.320797+00
1024803221,betrivers,h2h,,,2025-08-29 23:56:43.32513+00
1024806304,betrivers,h2h,,,2025-08-29 23:56:43.327848+00
1024807560,betrivers,h2h,,,2025-08-29 23:56:43.330492+00
1024814618,betrivers,h2h,,,2025-08-29 23:56:43.333079+00
1024803188,betrivers,h2h,,,2025-08-29 23:56:43.335656+00
1022307564,betrivers,h2h,,,2025-08-29 23:56:43.338047+00
1024387796,betrivers,h2h,,,2025-08-29 23:56:43.340495+00
1022037257,betrivers,h2h,,,2025-08-29 23:56:43.343078+00
1022037245,betrivers,h2h,,,2025-08-29 23:56:43.345767+00
1022037256,betrivers,h2h,,,2025-08-29 23:56:43.348548+00
1022037241,betrivers,h2h,,,2025-08-29 23:56:43.350961+00
1022037244,betrivers,h2h,,,2025-08-29 23:56:43.353735+00
1022037238,betrivers,h2h,,,2025-08-29 23:56:43.356262+00
1022037250,betrivers,h2h,,,2025-08-29 23:56:43.360383+00
1024106982,betrivers,h2h,,,2025-08-29 23:56:43.363547+00
1022636365,betrivers,h2h,,,2025-08-29 23:56:43.366105+00
1022706904,betrivers,h2h,,,2025-08-29 23:56:43.368373+00
1023523372,betrivers,h2h,,,2025-08-29 23:56:43.370782+00
1024036675,betrivers,h2h,,,2025-08-29 23:56:43.373054+00
1024387439,betrivers,h2h,,,2025-08-29 23:56:43.375844+00
1024777705,betrivers,h2h,,,2025-08-29 23:56:51.556981+00
1024110487,betrivers,h2h,,,2025-08-29 23:56:51.561691+00
1024714782,betrivers,h2h,,,2025-08-29 23:56:51.564672+00
1022635843,betrivers,h2h,,,2025-08-29 23:56:51.567349+00
1022706890,betrivers,h2h,,,2025-08-29 23:56:51.572708+00
1024794512,betrivers,h2h,,,2025-08-29 23:56:51.575665+00
1024794857,betrivers,h2h,,,2025-08-29 23:56:51.578541+00
1024794008,betrivers,h2h,,,2025-08-29 23:56:51.581295+00
1024796224,betrivers,h2h,,,2025-08-29 23:56:51.584337+00
1024802819,betrivers,h2h,,,2025-08-29 23:56:51.586961+00
1024790664,betrivers,h2h,,,2025-08-29 23:56:51.589656+00
1024387424,betrivers,h2h,,,2025-08-29 23:56:51.592197+00
1023364183,betrivers,h2h,,,2025-08-29 23:56:51.594524+00
1023418354,betrivers,h2h,,,2025-08-29 23:56:51.596825+00
1024805317,betrivers,h2h,,,2025-08-29 23:56:51.604915+00
1024803221,betrivers,h2h,,,2025-08-29 23:56:51.609043+00
1024806304,betrivers,h2h,,,2025-08-29 23:56:51.611371+00
1024807560,betrivers,h2h,,,2025-08-29 23:56:51.613718+00
1024814618,betrivers,h2h,,,2025-08-29 23:56:51.616566+00
1024803188,betrivers,h2h,,,2025-08-29 23:56:51.619311+00
1022307564,betrivers,h2h,,,2025-08-29 23:56:51.622269+00
1024387796,betrivers,h2h,,,2025-08-29 23:56:51.625443+00
1022037257,betrivers,h2h,,,2025-08-29 23:56:51.628219+00
1022037245,betrivers,h2h,,,2025-08-29 23:56:51.631225+00
1022037256,betrivers,h2h,,,2025-08-29 23:56:51.634345+00
1022037241,betrivers,h2h,,,2025-08-29 23:56:51.637315+00
1022037244,betrivers,h2h,,,2025-08-29 23:56:51.640492+00
1022037238,betrivers,h2h,,,2025-08-29 23:56:51.644312+00
1022037250,betrivers,h2h,,,2025-08-29 23:56:51.648905+00
1024106982,betrivers,h2h,,,2025-08-29 23:56:51.651617+00
1022636365,betrivers,h2h,,,2025-08-29 23:56:51.654631+00
1022706904,betrivers,h2h,,,2025-08-29 23:56:51.657454+00
1023523372,betrivers,h2h,,,2025-08-29 23:56:51.660416+00
1024036675,betrivers,h2h,,,2025-08-29 23:56:51.663562+00
1024387439,betrivers,h2h,,,2025-08-29 23:56:51.666148+00
1024777705,betrivers,h2h,,,2025-08-29 23:56:54.39433+00
1024110487,betrivers,h2h,,,2025-08-29 23:56:54.396821+00
1024714782,betrivers,h2h,,,2025-08-29 23:56:54.399261+00
1022635843,betrivers,h2h,,,2025-08-29 23:56:54.402483+00
1022706890,betrivers,h2h,,,2025-08-29 23:56:54.40739+00
1024794512,betrivers,h2h,,,2025-08-29 23:56:54.410521+00
1024794857,betrivers,h2h,,,2025-08-29 23:56:54.41365+00
1024794008,betrivers,h2h,,,2025-08-29 23:56:54.416678+00
1024796224,betrivers,h2h,,,2025-08-29 23:56:54.419435+00
1024802819,betrivers,h2h,,,2025-08-29 23:56:54.422696+00
1024790664,betrivers,h2h,,,2025-08-29 23:56:54.42546+00
1024387424,betrivers,h2h,,,2025-08-29 23:56:54.428204+00
1023364183,betrivers,h2h,,,2025-08-29 23:56:54.430696+00
1023418354,betrivers,h2h,,,2025-08-29 23:56:54.433532+00
1024805317,betrivers,h2h,,,2025-08-29 23:56:54.441269+00
1024803221,betrivers,h2h,,,2025-08-29 23:56:54.446327+00
1024806304,betrivers,h2h,,,2025-08-29 23:56:54.448888+00
1024807560,betrivers,h2h,,,2025-08-29 23:56:54.451466+00
1024814618,betrivers,h2h,,,2025-08-29 23:56:54.454115+00
1024803188,betrivers,h2h,,,2025-08-29 23:56:54.456721+00
1022307564,betrivers,h2h,,,2025-08-29 23:56:54.459178+00
1024387796,betrivers,h2h,,,2025-08-29 23:56:54.461517+00
1022037257,betrivers,h2h,,,2025-08-29 23:56:54.464131+00
1022037245,betrivers,h2h,,,2025-08-29 23:56:54.466825+00
1022037256,betrivers,h2h,,,2025-08-29 23:56:54.469433+00
1022037241,betrivers,h2h,,,2025-08-29 23:56:54.471867+00
1022037244,betrivers,h2h,,,2025-08-29 23:56:54.474618+00
1022037238,betrivers,h2h,,,2025-08-29 23:56:54.477062+00
1022037250,betrivers,h2h,,,2025-08-29 23:56:54.481254+00
1024106982,betrivers,h2h,,,2025-08-29 23:56:54.484075+00
1022636365,betrivers,h2h,,,2025-08-29 23:56:54.486887+00
1022706904,betrivers,h2h,,,2025-08-29 23:56:54.490232+00
1023523372,betrivers,h2h,,,2025-08-29 23:56:54.492782+00
1024036675,betrivers,h2h,,,2025-08-29 23:56:54.495516+00
1024387439,betrivers,h2h,,,2025-08-29 23:56:54.498359+00
1024777705,betrivers,h2h,,,2025-08-29 23:56:59.820248+00
1024110487,betrivers,h2h,,,2025-08-29 23:56:59.825748+00
1024714782,betrivers,h2h,,,2025-08-29 23:56:59.829614+00
1022635843,betrivers,h2h,,,2025-08-29 23:56:59.833357+00
1022706890,betrivers,h2h,,,2025-08-29 23:56:59.839415+00
1024794512,betrivers,h2h,,,2025-08-29 23:56:59.842751+00
1024794857,betrivers,h2h,,,2025-08-29 23:56:59.846044+00
1024794008,betrivers,h2h,,,2025-08-29 23:56:59.849092+00
1024796224,betrivers,h2h,,,2025-08-29 23:56:59.85213+00
1024802819,betrivers,h2h,,,2025-08-29 23:56:59.855027+00
1024790664,betrivers,h2h,,,2025-08-29 23:56:59.857963+00
1024387424,betrivers,h2h,,,2025-08-29 23:56:59.860881+00
1023364183,betrivers,h2h,,,2025-08-29 23:56:59.863907+00
1023418354,betrivers,h2h,,,2025-08-29 23:56:59.867591+00
1024805317,betrivers,h2h,,,2025-08-29 23:56:59.876458+00
1024803221,betrivers,h2h,,,2025-08-29 23:56:59.881658+00
1024806304,betrivers,h2h,,,2025-08-29 23:56:59.884464+00
1024807560,betrivers,h2h,,,2025-08-29 23:56:59.887365+00
1024814618,betrivers,h2h,,,2025-08-29 23:56:59.89013+00
1024803188,betrivers,h2h,,,2025-08-29 23:56:59.892851+00
1022307564,betrivers,h2h,,,2025-08-29 23:56:59.895615+00
1024387796,betrivers,h2h,,,2025-08-29 23:56:59.898517+00
1022037257,betrivers,h2h,,,2025-08-29 23:56:59.901287+00
1022037245,betrivers,h2h,,,2025-08-29 23:56:59.90399+00
1022037256,betrivers,h2h,,,2025-08-29 23:56:59.906585+00
1022037241,betrivers,h2h,,,2025-08-29 23:56:59.909249+00
1022037244,betrivers,h2h,,,2025-08-29 23:56:59.911813+00
1022037238,betrivers,h2h,,,2025-08-29 23:56:59.91452+00
1022037250,betrivers,h2h,,,2025-08-29 23:56:59.918997+00
1024106982,betrivers,h2h,,,2025-08-29 23:56:59.922244+00
1022636365,betrivers,h2h,,,2025-08-29 23:56:59.925015+00
1022706904,betrivers,h2h,,,2025-08-29 23:56:59.92772+00
1023523372,betrivers,h2h,,,2025-08-29 23:56:59.930361+00
1024036675,betrivers,h2h,,,2025-08-29 23:56:59.932996+00
1024387439,betrivers,h2h,,,2025-08-29 23:56:59.935823+00
1024777705,betrivers,h2h,,,2025-08-29 23:57:06.061164+00
1024110487,betrivers,h2h,,,2025-08-29 23:57:06.067863+00
1024714782,betrivers,h2h,,,2025-08-29 23:57:06.072053+00
1022635843,betrivers,h2h,,,2025-08-29 23:57:06.075448+00
1022706890,betrivers,h2h,,,2025-08-29 23:57:06.08163+00
1024794512,betrivers,h2h,,,2025-08-29 23:57:06.095703+00
1024794857,betrivers,h2h,,,2025-08-29 23:57:06.100207+00
1024794008,betrivers,h2h,,,2025-08-29 23:57:06.104088+00
1024796224,betrivers,h2h,,,2025-08-29 23:57:06.108157+00
1024802819,betrivers,h2h,,,2025-08-29 23:57:06.111175+00
1024790664,betrivers,h2h,,,2025-08-29 23:57:06.113787+00
1024387424,betrivers,h2h,,,2025-08-29 23:57:06.116816+00
1023364183,betrivers,h2h,,,2025-08-29 23:57:06.119713+00
1023418354,betrivers,h2h,,,2025-08-29 23:57:06.122159+00
1024805317,betrivers,h2h,,,2025-08-29 23:57:06.130283+00
1024803221,betrivers,h2h,,,2025-08-29 23:57:06.135667+00
1024806304,betrivers,h2h,,,2025-08-29 23:57:06.138446+00
1024807560,betrivers,h2h,,,2025-08-29 23:57:06.140937+00
1024814618,betrivers,h2h,,,2025-08-29 23:57:06.144075+00
1024803188,betrivers,h2h,,,2025-08-29 23:57:06.146966+00
1022307564,betrivers,h2h,,,2025-08-29 23:57:06.149946+00
1024387796,betrivers,h2h,,,2025-08-29 23:57:06.154442+00
1022037257,betrivers,h2h,,,2025-08-29 23:57:06.158737+00
1022037245,betrivers,h2h,,,2025-08-29 23:57:06.165226+00
1022037256,betrivers,h2h,,,2025-08-29 23:57:06.169223+00
1022037241,betrivers,h2h,,,2025-08-29 23:57:06.172003+00
1022037244,betrivers,h2h,,,2025-08-29 23:57:06.174979+00
1022037238,betrivers,h2h,,,2025-08-29 23:57:06.177701+00
